Movement,Nose.x,Nose.y,Neck.x,Neck.y,RShoulder.x,RShoulder.y,RElbow.x,RElbow.y,RWrist.x,RWrist.y,LShoulder.x,LShoulder.y,LElbow.x,LElbow.y,LWrist.x,LWrist.y,MidHip.x,MidHip.y,RHip.x,RHip.y,RKnee.x,RKnee.y,RAnkle.x,RAnkle.y,LHip.x,LHip.y,LKnee.x,LKnee.y,LAnkle.x,LAnkle.y,REye.x,REye.y,LEye.x,LEye.y,REar.x,REar.y,LEar.x,LEar.y,LBigToe.x,LBigToe.y,LSmallToe.x,LSmallToe.y,LHeel.x,LHeel.y,RBigToe.x,RBigToe.y,RSmallToe.x,RSmallToe.y,RHeel.x,RHeel.y
18,631.0247,200.01033,589.9445,263.55573,531.1434,263.50748,481.30338,263.6089,526.4283,190.89145,631.1008,263.3837,685.3284,304.42752,671.784,345.01437,612.73145,417.69965,581.10443,422.24115,635.26764,521.99066,603.6595,608.2398,640.1074,413.20316,708.2092,490.36133,807.636,585.5688,621.9346,195.36052,631.0624,195.28918,589.9523,195.6997,0,0,848.7149,558.4969,844.1624,558.1392,807.66187,599.2671,626.35205,630.805,603.7536,630.8839,599.0181,612.8089
18,631.0976,200.02951,590.05145,263.581,531.1791,263.55344,485.6002,263.62354,526.5831,195.39066,635.38574,263.4596,685.3963,304.52634,671.9394,345.2354,617.3106,417.9483,589.9594,426.8973,635.3352,526.5327,603.68097,608.3064,644.58765,413.37967,712.5472,490.5577,807.8836,589.9991,626.3092,195.36447,635.2586,195.3359,590.0298,195.71443,0,0,848.72766,562.83716,848.4196,558.2777,807.8632,599.38245,626.28625,630.897,603.692,630.936,599.03687,612.81934
18,631.10876,200.07016,594.4236,263.60486,531.30115,263.56998,485.67807,268.12256,522.25275,199.90227,635.54065,263.47397,685.3805,308.78354,671.84717,349.68106,617.2307,417.97354,585.56757,426.85834,635.37866,522.2211,603.70654,608.1891,644.5715,417.6087,712.7002,494.95523,812.2061,590.1511,626.3177,195.44392,635.33246,195.34438,589.9715,195.69217,0,0,852.9898,562.8525,848.5035,558.34875,812.2727,603.68646,626.2636,630.867,599.39984,630.8684,599.055,612.7
18,635.2606,200.14436,594.4965,267.96304,535.6486,267.9386,485.7182,268.0261,531.1061,195.50368,639.90515,267.94647,689.962,308.94403,676.33777,349.90686,621.84186,422.40128,590.0924,435.83145,635.5177,526.6034,603.711,603.79535,649.16235,417.7881,717.2285,499.45053,812.2033,590.1976,626.3723,195.4867,635.34656,195.38033,590.02124,199.89038,0,0,853.1322,558.4831,848.5661,558.19855,812.2723,603.7379,621.8507,630.8143,599.35364,630.76355,599.0321,608.2259
18,635.42224,200.07787,594.74347,268.02472,544.7097,267.97342,485.70447,268.08444,531.15985,200.0076,640.0399,268.0841,694.3397,309.0774,685.4034,349.7739,621.8561,422.46634,590.1388,435.843,635.4764,526.7137,603.689,603.7879,649.1402,417.88757,717.2299,499.44858,812.2552,594.5126,630.6665,195.48515,635.49146,195.33328,590.189,199.99867,0,0,853.14496,562.96185,848.6216,558.4736,812.28204,603.8112,621.81104,630.821,599.3339,630.77386,599.0295,608.1864
18,635.4796,200.13339,599.0097,268.03262,549.30475,268.02563,485.88608,268.1692,531.3286,199.9853,640.10266,268.0328,698.90765,309.17096,685.36957,349.90375,626.31964,431.35187,594.4841,440.47214,635.6903,531.20416,603.6928,603.68115,658.05994,422.31473,726.22015,512.9395,812.32794,594.6202,630.7059,195.53462,635.53235,195.32896,594.4084,199.9918,0,0,853.2947,567.4212,848.7821,562.8594,812.3488,603.8391,617.3897,630.8258,599.3273,630.7245,599.0219,603.74695
18,635.64435,200.09813,599.0744,268.0415,549.36725,267.96695,490.17374,268.09296,535.726,200.09981,649.0491,268.17,703.3378,313.5958,694.40015,358.7616,630.78827,431.35074,594.7991,440.4897,640.0875,540.29706,599.3917,599.40533,662.5497,422.28552,726.2233,512.9254,812.3109,594.6199,630.8506,195.45523,635.7201,195.25578,594.5191,199.87935,0,0,853.39215,563.0707,853.0091,562.7886,812.33826,603.818,617.4039,630.9147,599.36835,630.8113,594.6586,599.368
18,639.94464,200.25519,599.2456,268.0092,558.13654,267.9287,490.38254,268.06152,544.72095,204.62303,649.01654,268.1304,698.9859,309.0274,694.4662,354.39005,630.7869,435.85922,598.9726,444.8983,644.5302,549.35187,599.33594,599.2735,658.18823,422.41666,730.63007,517.36285,812.46356,594.6619,631.00415,195.61641,640.04694,195.38261,594.6806,200.03738,0,0,857.70074,567.4652,853.11804,562.92615,812.4892,603.8495,617.3868,630.917,599.3726,630.7912,594.57666,599.1492
18,640.1809,200.26459,599.40924,267.99695,558.3095,267.952,494.78912,268.10184,544.7393,218.25383,653.5774,268.17255,703.38965,313.3669,699.04895,354.2894,630.9514,435.90485,599.1364,444.90637,644.5278,553.8049,599.33075,599.2357,662.6637,426.77127,730.7748,517.4497,812.491,594.6839,635.3163,195.62819,644.5513,195.43181,599.02155,200.00285,0,0,857.7524,567.5011,853.1404,562.9594,816.7036,603.8703,617.39905,630.9036,599.3999,630.7778,594.5657,599.1017
18,649.1339,200.17854,603.6399,267.9935,558.42426,267.99622,494.9311,268.28735,540.2819,227.26965,653.53864,268.1564,703.40234,309.11136,703.2345,358.85803,630.93475,435.81537,599.156,444.86127,644.58167,553.7492,599.3145,599.21985,662.5981,422.36615,730.72095,508.49265,812.41034,594.5971,635.55786,195.53384,649.182,195.28848,599.3159,199.92317,0,0,857.66547,567.5093,853.09155,562.9525,812.4381,603.82996,617.4031,630.9066,599.3943,630.7828,594.5497,599.1041
18,658.0777,200.2639,603.8495,268.05814,562.73425,268.0587,499.37915,272.44763,549.3329,213.73116,658.1052,268.23312,707.89276,313.44122,703.49603,363.40875,631.1203,435.89368,599.3502,444.91806,649.008,553.86725,599.3756,599.22943,667.0513,422.44354,735.2343,517.36127,816.71545,594.6454,635.7011,195.61127,658.0658,195.38083,599.44586,199.99406,0,0,857.6362,572.04083,853.1051,567.3436,816.7673,603.86273,621.849,630.94006,603.70245,630.81744,594.6072,599.07635
18,662.54944,200.28824,612.7457,268.03748,562.9567,268.06522,508.54913,268.25592,553.72107,222.68636,662.644,268.18158,708.10315,309.07532,708.18335,363.3515,635.33954,435.9317,603.66656,444.92038,649.0128,558.32806,599.3316,599.1753,667.15,426.7841,739.5637,513.0522,816.8993,594.6202,640.0058,195.62918,662.5661,195.41449,603.6814,200.01582,0,0,857.8732,567.5448,853.2714,563.00354,816.9873,603.86884,621.7831,630.93896,603.65027,630.79584,594.5754,594.8127
18,662.6192,200.20457,612.80566,267.99643,567.3477,268.11053,512.9332,268.2207,553.8288,227.29684,662.6658,268.12,708.25543,309.057,712.5607,367.87372,635.3015,435.93405,603.6442,444.99265,649.1392,558.2058,599.32446,599.2121,667.1025,422.42822,739.6347,508.5231,816.9085,594.6202,640.0988,195.55717,662.59827,195.37097,603.8576,199.94418,0,0,866.80615,567.5686,857.7441,563.0424,816.97595,603.84247,621.8023,630.9561,603.63763,630.82,594.5648,599.06506
18,667.04987,200.24496,621.7857,268.049,572.0006,268.1006,517.5324,272.45343,553.8656,231.88132,667.1409,268.1987,712.4804,309.00665,726.1392,363.26337,635.45654,435.938,603.8491,444.9814,649.1537,553.82874,599.3353,599.253,667.2317,422.43344,739.71216,508.52808,817.0067,594.6734,649.1006,195.6241,667.04694,195.48648,612.711,199.98479,0,0,871.3449,571.9112,862.25165,563.0564,817.0479,608.17004,621.9058,630.9351,603.7167,630.83905,594.5769,599.1331
18,667.351,200.18903,626.4811,268.07678,581.01324,268.02203,521.978,272.54852,558.3518,231.65584,671.70056,268.20245,712.74054,309.1616,730.6729,363.32733,635.46857,435.87903,608.17694,444.92117,653.5921,549.2658,599.3815,599.3437,667.2279,422.39294,739.82306,503.88928,817.0735,594.5793,662.53204,195.565,667.33954,195.46078,621.9044,200.04243,0,0,875.7464,571.91156,866.66986,563.04834,821.3305,603.7962,626.27625,630.96924,603.74365,630.89386,594.63226,599.27026
18,671.7086,200.22083,631.024,267.9813,585.613,263.3951,522.187,272.50436,562.8376,231.96278,676.26135,272.44995,726.118,313.63855,735.2317,363.25693,635.6113,435.8761,608.2845,444.86853,653.6687,540.2824,603.6346,599.41486,671.5619,422.46103,744.23035,503.94528,817.09796,594.63745,666.98285,195.56757,671.827,195.47823,626.4384,199.98581,0,0,871.3708,580.96594,866.6736,567.47925,817.0398,603.8766,626.29724,630.9697,603.72705,630.88165,594.7304,599.36505
18,671.88574,200.16994,635.2923,263.59332,590.14154,258.91577,526.5629,268.22607,567.425,236.14929,676.2413,268.17065,730.76654,309.0437,739.7369,358.7876,639.96124,431.45493,612.8375,444.80435,653.6819,544.74646,599.4278,599.34863,671.71606,422.394,744.4368,503.984,821.3776,594.55237,667.138,195.54709,671.9587,195.38474,630.8192,199.9487,0,0,875.8835,576.572,871.20416,567.43933,817.1163,603.7697,626.30066,630.93286,603.751,630.8451,594.6707,599.2857
18,676.3761,200.27394,635.5052,263.51834,594.61237,258.92828,531.0805,268.2089,571.92957,236.27074,676.452,268.11807,735.2147,308.86066,739.9455,354.30582,644.5507,435.84512,621.8474,440.4874,653.67316,549.2072,603.63257,599.3776,671.98364,422.47906,748.8365,503.9396,821.4529,594.59424,671.54846,195.64688,676.4299,195.40327,631.1291,199.95906,0,0,880.27216,576.5876,871.30994,567.48193,821.4143,603.7971,626.27484,630.98865,603.6849,630.8692,594.7377,599.3071
19,689.9225,200.17021,635.71405,263.42252,594.8117,249.98369,531.3053,268.26443,581.09045,236.4081,685.32495,268.16077,739.608,308.90656,744.2481,358.78763,649.03143,435.8454,621.9252,440.4462,658.1001,540.2759,603.7007,599.4486,676.3343,426.79102,753.3306,503.9401,825.9277,594.6963,671.9089,195.56062,689.84894,191.08447,635.723,199.98656,0,0,880.2484,585.5063,871.3301,571.9494,821.58276,608.17126,626.3102,631.01984,603.6323,630.8754,599.00543,599.3898
19,698.8556,200.12477,640.1006,263.47324,599.17737,250.04477,544.6843,268.2002,590.0221,231.97252,689.9106,268.21188,744.167,309.04285,748.98267,367.8268,658.03986,435.95258,626.43536,440.5015,658.10834,544.70667,603.6825,599.4491,680.8847,426.91528,753.5096,503.9854,830.5121,594.74884,676.33655,195.5023,698.79346,195.25316,640.09247,199.93436,0,0,880.33655,590.0185,875.7868,576.5089,826.0619,608.24084,626.3012,631.0364,599.4036,630.8628,594.80194,599.3924
19,698.9789,200.2109,649.153,263.58963,599.4177,249.99388,549.28064,267.98615,599.2426,227.26796,703.30457,272.48285,748.90436,317.9896,762.5278,367.85715,658.19244,435.9235,630.7144,440.43646,658.1778,540.24994,603.7172,603.6468,685.3962,426.9478,762.37427,499.47687,830.54694,594.7422,676.43713,195.61662,698.9854,195.43289,640.19867,199.98967,0,0,880.4219,589.9899,875.8567,576.4881,830.4507,608.2367,626.2614,631.038,599.3538,630.83246,599.0481,599.41547
19,703.43964,200.25192,662.4929,263.44077,603.78815,240.92697,558.2211,263.6419,608.354,236.28685,703.55585,268.29352,757.8391,313.41373,771.4783,358.8118,662.6286,431.34555,630.9054,435.91498,662.5196,531.2561,603.7688,603.7293,689.8617,422.4581,762.5178,494.92578,835.0471,594.7446,689.9222,195.63773,703.40125,195.48573,649.1434,199.97328,0,0,884.7424,590.0546,880.2835,576.55896,830.51874,608.23663,626.3604,631.0362,603.6413,630.87933,599.0853,603.7417
19,703.6673,200.27765,662.75586,258.98383,608.27167,236.44391,562.8338,268.00967,626.40393,240.90242,707.95215,268.26733,758.0034,309.1786,775.98895,358.80795,662.7717,426.88916,630.99567,431.4337,662.5639,526.8009,603.82965,603.8272,694.3239,422.39874,766.9851,494.976,830.5413,594.737,698.88934,195.60327,707.8725,195.54445,662.50415,195.74028,0,0,880.45044,590.1914,875.91327,581.1017,825.94696,608.26575,626.3991,631.096,599.4091,630.92554,599.1324,603.84924
19,708.0349,200.23448,667.15814,259.0432,621.7587,236.58098,567.4013,263.60318,630.93494,241.03531,708.1336,268.1899,766.905,309.17383,776.22833,358.7647,667.0169,426.84576,631.10626,431.44376,662.5117,526.8624,603.8017,603.80444,694.3968,422.29895,771.3459,494.78775,830.5229,594.63586,703.35706,195.52414,708.199,195.47676,667.0707,195.71156,0,0,880.4066,594.4341,880.21295,585.4802,825.8963,603.8487,626.3879,631.10785,599.3922,630.9466,599.1034,603.842
19,712.6081,200.31963,667.4196,258.89978,630.66266,236.4582,571.9891,268.0612,630.85956,254.5097,708.2951,268.14053,771.35236,309.14694,780.6949,354.3607,667.1496,422.441,635.4005,426.90842,662.54425,526.8055,603.75134,603.7636,694.48816,422.21762,771.5671,490.5526,839.4383,594.7789,707.8428,195.57738,712.7108,195.39532,671.5625,195.60695,0,0,884.91943,594.6949,884.7491,590.02374,826.0273,608.3097,626.4487,631.12415,603.638,630.99384,599.01904,603.8172
19,726.1074,200.2089,671.7359,254.53883,630.8956,236.4927,589.9921,268.1134,640.005,240.87616,712.5993,268.09567,771.46326,309.03702,785.31885,358.76633,667.4122,426.8601,635.61035,431.36417,662.66614,531.1644,603.7399,603.68787,703.29364,422.3499,776.16693,490.2817,839.5704,594.856,708.2554,195.51288,726.15607,195.27884,676.20544,195.6034,0,0,889.3399,594.8336,884.93115,590.1539,830.41113,612.77,626.3877,631.10156,603.6379,630.96533,599.03107,603.6944
19,730.7842,200.30371,676.2155,258.95532,635.43915,236.46968,594.6098,263.65225,667.17236,258.97446,717.1777,268.20795,775.92236,313.40277,803.1592,358.79904,671.83594,431.33823,640.0665,435.83252,662.6139,535.6389,603.7109,603.63617,707.8505,422.46725,780.5807,490.19382,839.6224,599.02106,712.61896,195.59456,730.72845,195.42284,676.29724,195.6479,0,0,889.3179,599.231,884.9604,594.5857,826.0433,612.86127,626.39294,631.0926,603.6376,630.9656,594.7869,603.6267
19,735.3129,204.62181,680.79315,259.0357,640.016,240.81929,599.16486,268.05908,671.695,241.02963,721.73126,268.21716,775.84766,309.06146,812.1286,349.83313,671.9158,426.8463,644.4986,431.37097,662.7066,531.12177,603.8082,599.4253,707.87317,422.31558,780.68085,490.1874,839.4479,594.7501,717.18445,195.73659,735.264,195.65207,680.81866,195.72606,0,0,884.8857,603.63336,884.92084,594.67096,821.4809,608.22876,626.4369,630.97784,603.7226,630.86896,599.05615,599.401
19,739.75464,204.51877,689.86304,263.39273,649.0071,240.87921,608.3043,268.28424,671.6257,263.49835,730.6856,268.2832,776.0546,309.04697,812.3273,349.80545,676.28986,426.85257,649.0748,431.333,662.7403,531.0708,603.8148,599.4003,708.0491,422.34567,785.1187,490.1293,835.04224,594.7385,730.7729,195.61502,739.7988,199.89421,698.8899,195.67294,0,0,884.9115,603.6459,884.8929,594.69824,821.41125,608.21564,626.45917,630.9988,603.7163,630.8736,599.0762,599.37494
19,744.1102,204.54552,698.8219,263.60553,658.02405,245.43452,617.3571,272.68723,676.2766,254.50885,735.3053,272.43762,780.6214,313.4449,816.702,349.91177,676.3655,426.89194,649.1615,431.34955,666.9594,526.74274,603.89325,599.41,708.1324,422.40503,785.2578,485.9485,834.99927,594.73364,735.31024,195.67603,744.2577,195.69923,698.98285,199.93933,0,0,884.9987,603.7807,885.0204,594.80664,817.0851,608.19934,626.3971,631.00824,603.651,630.8414,599.13794,599.3643
19,744.3887,204.60242,703.40894,267.95847,666.9368,250.0009,630.8522,272.5414,703.656,241.06662,739.89465,272.53168,785.1692,313.5666,817.14325,354.31696,680.80945,426.93967,653.65607,431.41193,666.97797,526.8166,603.85284,599.3874,712.4954,422.41458,789.6896,485.92252,835.04926,594.66,739.70416,195.67041,744.56177,195.66261,703.4019,199.9637,0,0,884.75757,608.1944,884.9345,599.01587,817.09186,603.79083,626.3847,630.97754,603.65717,630.81946,599.11017,599.34766
19,748.8856,204.64961,707.8164,268.04276,667.24774,254.43474,635.52826,277.32867,708.0697,236.59627,744.39307,272.7185,794.2866,318.02234,825.9588,354.31522,685.2891,426.94962,658.1802,431.4564,667.0924,526.6506,608.255,599.3274,712.5628,422.3932,798.7029,485.79922,839.44574,594.63184,744.13837,195.6898,748.99713,195.7225,707.93854,199.90816,0,0,884.9257,603.80963,885.0483,594.84375,817.10645,603.7727,626.34204,630.931,599.4028,630.71313,599.2657,599.3102
19,757.9658,204.67624,708.2383,267.9714,671.878,249.88423,649.1288,277.29333,712.56555,240.90941,748.86786,272.84552,798.7054,322.5389,835.02814,358.81113,694.4524,426.8393,667.00977,426.87445,667.22253,526.43384,603.8732,599.2796,717.2072,422.41205,807.7519,485.6881,834.93085,590.1166,744.46735,195.7409,757.97107,195.64764,712.49286,199.92426,0,0,884.9586,603.8512,889.325,594.81793,816.8863,599.16986,626.41907,630.9198,603.6837,630.7332,599.0927,599.284
19,766.96027,204.55635,717.0727,268.0426,680.9209,258.92267,662.6036,290.68573,712.6549,240.96445,749.0221,272.7856,798.7764,318.08984,844.1157,358.79214,698.8788,426.90335,667.1954,426.93033,667.3327,522.25476,603.89105,599.2812,721.6576,422.4865,807.7913,485.54892,839.4377,590.1652,748.78186,195.6894,762.5288,195.58719,712.6187,199.96982,0,0,885.0355,599.3699,889.3399,594.68317,817.018,599.24915,626.41077,630.94257,603.68976,630.7395,599.1122,599.2724
19,771.53625,204.56009,726.196,268.24857,698.8145,259.06494,667.20184,286.29773,739.64703,240.82745,757.87054,277.26413,807.71564,322.56345,848.4984,358.86133,703.3297,426.92047,671.57214,431.2961,671.5685,522.1709,608.3119,599.2833,730.64636,426.83075,812.1887,481.19748,839.6118,594.3757,753.32153,199.85439,771.50946,199.8533,712.70734,200.1731,0,0,889.3298,599.3762,889.44714,594.6723,817.1233,599.3113,626.3976,630.97076,599.4198,630.7281,599.2596,599.3422
19,776.0508,204.57181,730.68604,268.28296,699.02423,263.42502,671.83234,290.8442,739.9514,245.49814,757.9635,277.27286,807.86646,326.98352,848.82336,363.36368,703.6724,426.8885,671.9865,431.40054,671.57007,526.7062,608.22424,599.32263,735.217,422.4129,812.3548,481.1778,844.06757,590.1403,767.06055,195.7068,776.07086,200.03888,730.61316,200.09628,0,0,889.3727,599.3017,889.49945,594.59875,821.5445,599.2605,626.31433,630.99554,599.3639,630.76794,599.21454,599.3503
19,776.23193,209.14526,735.1036,272.4435,703.3756,263.45767,685.34393,290.74243,748.98596,241.01814,762.3899,277.28754,812.286,326.96118,853.3224,367.75577,707.91986,426.91177,676.293,435.82346,671.65265,526.7513,608.2717,599.2628,735.335,422.39362,812.52747,481.15442,848.35706,594.38226,771.6072,199.97586,780.526,204.52621,735.1989,200.17465,0,0,889.51715,599.32983,889.59595,594.62915,825.93787,599.3426,626.3453,630.96747,599.39355,630.72986,599.2377,599.30444
19,780.4925,209.07718,739.60126,272.47293,707.8303,263.44852,694.3881,299.73227,753.4261,240.82773,767.03186,281.63815,816.70667,326.9926,857.7961,367.79147,708.0696,426.93008,680.7836,435.866,671.75165,526.69525,608.31433,599.30707,739.6654,422.37372,816.6981,481.11237,848.3567,594.5161,775.90405,199.9408,780.75665,200.22134,739.5316,200.1717,0,0,889.5973,599.3115,889.6321,594.6494,825.9094,599.44244,626.2611,630.9871,599.30725,630.7174,599.3006,599.3376
19,780.62067,213.59927,739.8562,268.1949,712.4811,259.06897,703.4257,304.26407,767.0433,249.92258,771.40356,277.2043,816.72864,331.53912,862.17163,363.37753,708.2357,431.35007,685.36145,435.87485,671.7268,526.83185,608.32574,599.2604,739.8418,422.43643,816.7389,476.65436,848.44543,594.58386,776.02985,200.12125,785.04285,200.27574,739.7808,204.5095,0,0,894.016,599.3419,893.928,594.7181,826.0397,603.7362,621.8706,630.96515,599.23987,626.4732,599.3393,599.2241
19,785.1929,204.76259,739.9045,268.17303,708.207,263.39514,707.8877,304.52023,771.5948,258.9498,771.57477,277.06818,812.4667,327.07748,862.3498,363.32724,712.60974,426.78467,689.886,426.88745,671.821,526.8108,608.28174,599.2265,744.2229,422.27982,816.84143,476.7944,848.53046,594.59937,780.44464,199.99274,789.70667,199.8541,744.2173,200.31276,0,0,894.0205,599.2429,893.91833,594.65186,830.548,603.73206,621.7914,630.9755,599.1703,626.43964,599.33514,599.1988
18,794.153,204.72527,744.2372,268.0843,712.7368,263.54205,712.63293,308.86505,780.48596,267.86377,775.9188,272.67288,812.43146,327.05728,871.3066,372.2476,712.6588,426.8117,694.30365,431.30096,671.7699,531.1967,608.25684,599.23865,744.2516,422.2343,816.9288,481.1207,848.4973,594.59753,780.72595,200.01154,794.285,199.8005,744.594,200.29277,0,0,893.9603,599.2107,889.6086,594.63513,830.4716,603.73425,621.8295,631.0271,599.1963,630.69214,599.30414,599.18854
18,798.7701,204.73378,744.44604,268.0904,717.15674,267.84314,730.7862,308.81595,789.691,254.54451,776.1829,272.63928,812.4962,327.0712,875.8535,372.26248,717.1442,431.32544,698.7747,435.87973,671.8158,531.3199,608.26984,599.292,744.4293,422.3335,817.00684,481.12357,848.7116,594.69556,785.04834,200.00749,803.2634,199.89615,748.91486,200.27907,0,0,898.6218,599.23615,894.1381,594.6866,839.5264,603.88165,621.83026,631.04224,599.1882,630.6891,599.296,599.2267
